Order ID,Order Date,Ship Date,Ship Mode,Segment,Region,State,Category,Sub-Category,Quantity,Discount,Sales,Profit
ORD-105470,2025-07-09,2025-07-12,First Class,Consumer,South,Florida,Office Supplies,Paper,4,0.2,37.05,3.97
ORD-105471,2024-10-01,2024-10-07,Second Class,Home Office,East,Virginia,Office Supplies,Paper,5,0.2,41.07,5.94
ORD-105472,2025-06-05,2025-06-06,Same Day,Consumer,East,Pennsylvania,Furniture,Tables,7,0.2,2325.64,-386.3
ORD-105473,2025-08-10,2025-08-17,Standard Class,Corporate,East,Massachusetts,Technology,Phones,10,0.0,2666.19,634.14
ORD-105474,2023-07-31,2023-08-04,Second Class,Consumer,East,New Jersey,Technology,Accessories,1,0.0,64.01,14.73
ORD-105475,2025-02-28,2025-03-06,Second Class,Home Office,West,Washington,Furniture,Chairs,9,0.0,855.0,138.38
ORD-105476,2025-06-24,2025-06-26,First Class,Corporate,West,Nevada,Office Supplies,Art,2,0.2,26.49,1.9
ORD-105477,2024-12-31,2025-01-07,Standard Class,Corporate,East,New York,Office Supplies,Art,8,0.0,86.21,21.63
ORD-105478,2025-02-15,2025-02-22,Standard Class,Consumer,West,California,Office Supplies,Storage,7,0.4,402.05,-77.16
ORD-105479,2024-09-22,2024-09-30,Standard Class,Home Office,South,Georgia,Technology,Phones,10,0.0,2696.5,300.78
ORD-105480,2025-01-15,2025-01-21,Second Class,Home Office,Central,Michigan,Furniture,Bookcases,3,0.3,399.71,-114.66
ORD-105481,2025-03-03,2025-03-06,First Class,Corporate,West,California,Technology,Copiers,6,0.3,6632.07,-1021.02
ORD-105482,2024-11-09,2024-11-15,Standard Class,Consumer,West,Oregon,Office Supplies,Fasteners,4,0.1,22.12,2.27
ORD-105483,2025-05-21,2025-05-26,Second Class,Consumer,East,Virginia,Furniture,Tables,3,0.1,879.2,-114.48
ORD-105484,2025-05-06,2025-05-10,Second Class,Corporate,West,Washington,Technology,Copiers,5,0.1,4355.32,231.07
ORD-105485,2024-04-17,2024-04-24,Standard Class,Consumer,East,Massachusetts,Office Supplies,Art,6,0.0,68.3,16.99
ORD-105486,2025-09-09,2025-09-16,Standard Class,Corporate,East,Pennsylvania,Office Supplies,Labels,8,0.2,40.2,2.23
ORD-105487,2024-04-19,2024-04-25,Standard Class,Consumer,West,Washington,Office Supplies,Paper,1,0.2,7.81,1.03
ORD-105488,2025-03-27,2025-03-29,First Class,Corporate,West,Nevada,Office Supplies,Paper,9,0.2,75.4,12.57
ORD-105489,2025-05-15,2025-05-23,Standard Class,Corporate,South,Alabama,Office Supplies,Art,2,0.0,17.89,3.79
ORD-105490,2025-08-08,2025-08-15,Standard Class,Corporate,East,New York,Technology,Copiers,6,0.15,5625.6,-100.85
ORD-105491,2025-08-02,2025-08-10,Standard Class,Consumer,Central,Minnesota,Office Supplies,Fasteners,10,0.0,50.17,8.81
ORD-105492,2025-09-17,2025-09-23,Standard Class,Corporate,West,California,Furniture,Tables,6,0.15,1626.03,-299.71
ORD-105493,2025-04-29,2025-05-05,Standard Class,Consumer,West,Oregon,Furniture,Furnishings,10,0.1,414.75,31.11
ORD-105494,2023-08-30,2023-09-01,First Class,Corporate,East,New Jersey,Office Supplies,Labels,6,0.1,35.17,8.66
ORD-105495,2025-02-16,2025-02-23,Standard Class,Corporate,East,Massachusetts,Office Supplies,Labels,3,0.2,14.25,0.94
ORD-105496,2025-06-28,2025-07-06,Standard Class,Corporate,Central,Texas,Furniture,Chairs,2,0.0,169.62,17.78
ORD-105497,2023-12-06,2023-12-10,Second Class,Consumer,East,Pennsylvania,Office Supplies,Fasteners,9,0.15,53.15,4.98
ORD-105498,2024-04-25,2024-05-03,Standard Class,Corporate,Central,Illinois,Technology,Phones,3,0.2,1063.44,-97.15
ORD-105499,2025-09-24,2025-10-02,Standard Class,Corporate,East,Massachusetts,Office Supplies,Labels,3,0.15,17.49,3.11
ORD-105500,2024-09-16,2024-09-24,Standard Class,Consumer,South,Georgia,Technology,Machines,5,0.0,1717.94,133.3
ORD-105501,2025-07-25,2025-07-29,First Class,Corporate,East,Virginia,Office Supplies,Storage,2,0.0,50.59,8.18
ORD-105502,2025-07-17,2025-07-21,Second Class,Consumer,East,New York,Office Supplies,Binders,5,0.1,70.47,10.01
ORD-105503,2023-12-03,2023-12-07,Second Class,Corporate,Central,Ohio,Furniture,Tables,4,0.4,341.74,-124.14
ORD-105504,2025-06-24,2025-07-01,Standard Class,Consumer,Central,Minnesota,Furniture,Bookcases,9,0.0,1562.34,47.96
ORD-105505,2025-04-18,2025-04-24,Standard Class,Consumer,West,Nevada,Technology,Accessories,6,0.4,377.83,-50.48
ORD-105506,2025-08-11,2025-08-19,Standard Class,Home Office,South,Tennessee,Office Supplies,Fasteners,7,0.3,45.26,-0.45
ORD-105507,2025-06-02,2025-06-09,Standard Class,Corporate,East,Pennsylvania,Office Supplies,Fasteners,2,0.0,12.54,3.58
ORD-105508,2023-03-04,2023-03-06,First Class,Consumer,East,New York,Furniture,Tables,2,0.0,546.28,-2.49
ORD-105509,2025-05-22,2025-05-28,Standard Class,Consumer,East,New York,Office Supplies,Art,3,0.0,33.91,7.81
ORD-105510,2024-06-14,2024-06-21,Standard Class,Corporate,South,North Carolina,Office Supplies,Storage,3,0.0,118.63,9.87
ORD-105511,2025-08-01,2025-08-08,Standard Class,Consumer,Central,Ohio,Furniture,Chairs,3,0.15,170.05,0.11
ORD-105512,2024-01-12,2024-01-18,Standard Class,Home Office,East,Virginia,Office Supplies,Art,6,0.1,71.04,11.98
ORD-105513,2023-08-09,2023-08-16,Standard Class,Home Office,South,Alabama,Office Supplies,Binders,6,0.15,108.38,19.34
ORD-105514,2025-04-22,2025-04-30,Standard Class,Home Office,West,Oregon,Office Supplies,Art,5,0.2,76.93,6.32
ORD-105515,2025-06-03,2025-06-09,Standard Class,Consumer,East,Massachusetts,Office Supplies,Binders,10,0.4,139.16,-8.04
ORD-105516,2025-08-15,2025-08-21,Standard Class,Consumer,East,Massachusetts,Office Supplies,Fasteners,10,0.2,46.54,0.8
ORD-105517,2025-07-15,2025-07-18,First Class,Corporate,Central,Michigan,Office Supplies,Art,10,0.2,88.12,3.32
ORD-105518,2024-03-04,2024-03-11,Standard Class,Consumer,West,Oregon,Technology,Machines,6,0.3,2409.45,-661.32
ORD-105519,2024-01-30,2024-02-07,Standard Class,Consumer,West,Nevada,Technology,Phones,3,0.1,675.61,43.4
ORD-105520,2025-09-24,2025-09-30,Second Class,Consumer,East,New Jersey,Office Supplies,Labels,9,0.0,52.31,17.12
ORD-105521,2025-02-04,2025-02-12,Standard Class,Corporate,East,Virginia,Office Supplies,Binders,3,0.0,58.61,14.86
ORD-105522,2025-02-23,2025-03-03,Standard Class,Consumer,Central,Michigan,Office Supplies,Art,4,0.0,30.94,5.79
ORD-105523,2025-07-07,2025-07-09,First Class,Consumer,West,California,Office Supplies,Labels,5,0.15,13.11,2.21
ORD-105524,2025-04-29,2025-05-06,Standard Class,Consumer,Central,Illinois,Furniture,Bookcases,10,0.0,2732.84,69.07
ORD-105525,2025-02-02,2025-02-10,Standard Class,Consumer,West,Arizona,Office Supplies,Fasteners,10,0.2,45.65,2.52
ORD-105526,2025-02-13,2025-02-19,Second Class,Consumer,West,Arizona,Furniture,Furnishings,5,0.1,100.58,10.5
ORD-105527,2024-10-15,2024-10-23,Standard Class,Consumer,West,Nevada,Office Supplies,Paper,6,0.1,60.39,17.0
ORD-105528,2025-02-26,2025-03-06,Standard Class,Consumer,West,Nevada,Furniture,Tables,3,0.0,894.4,3.49
ORD-105529,2025-07-04,2025-07-10,Standard Class,Consumer,East,Massachusetts,Furniture,Bookcases,4,0.1,774.96,16.92
ORD-105530,2024-11-24,2024-11-30,Standard Class,Home Office,Central,Texas,Office Supplies,Storage,5,0.15,376.89,16.78
ORD-105531,2025-01-17,2025-01-19,First Class,Home Office,East,Virginia,Furniture,Bookcases,3,0.15,504.51,-66.38
ORD-105532,2025-01-12,2025-01-16,Second Class,Corporate,Central,Texas,Office Supplies,Fasteners,8,0.0,32.25,7.57
ORD-105533,2024-04-16,2024-04-19,First Class,Home Office,West,Nevada,Office Supplies,Art,5,0.2,69.45,-0.72
ORD-105534,2023-05-15,2023-05-23,Standard Class,Home Office,West,California,Office Supplies,Storage,8,0.0,579.12,78.47
ORD-105535,2024-05-22,2024-05-30,Standard Class,Consumer,West,Oregon,Office Supplies,Storage,2,0.4,127.6,-33.52
ORD-105536,2023-03-05,2023-03-13,Standard Class,Consumer,West,Nevada,Office Supplies,Paper,8,0.0,48.08,15.12
ORD-105537,2025-08-06,2025-08-14,Standard Class,Consumer,Central,Texas,Furniture,Bookcases,3,0.0,646.2,15.81
ORD-105538,2025-08-25,2025-09-02,Standard Class,Consumer,East,Virginia,Office Supplies,Fasteners,8,0.0,46.29,11.49
ORD-105539,2025-09-17,2025-09-21,First Class,Consumer,West,Nevada,Furniture,Chairs,7,0.0,646.3,48.97
ORD-105540,2024-12-14,2024-12-22,Standard Class,Consumer,Central,Illinois,Technology,Accessories,1,0.5,68.28,-12.03
ORD-105541,2024-12-04,2024-12-11,Standard Class,Consumer,West,Arizona,Technology,Machines,4,0.0,1713.86,-36.51
ORD-105542,2025-03-11,2025-03-17,Standard Class,Home Office,East,Virginia,Office Supplies,Storage,5,0.0,424.01,49.36
ORD-105543,2023-08-25,2023-08-31,Standard Class,Home Office,East,New York,Office Supplies,Paper,1,0.0,9.56,2.75
ORD-105544,2025-05-05,2025-05-08,First Class,Corporate,East,Pennsylvania,Furniture,Chairs,2,0.0,157.87,18.34
ORD-105545,2024-02-09,2024-02-17,Standard Class,Consumer,Central,Ohio,Technology,Accessories,10,0.1,760.97,109.26
ORD-105546,2025-05-31,2025-06-08,Standard Class,Home Office,West,Oregon,Office Supplies,Art,1,0.1,13.94,1.61
ORD-105547,2025-08-03,2025-08-08,Second Class,Consumer,West,Nevada,Office Supplies,Fasteners,2,0.1,10.58,1.74
ORD-105548,2023-12-23,2023-12-27,First Class,Consumer,West,Nevada,Office Supplies,Art,4,0.0,57.12,15.44
ORD-105549,2024-04-24,2024-05-01,Standard Class,Home Office,West,California,Furniture,Bookcases,4,0.3,615.25,-142.9
ORD-105550,2025-07-04,2025-07-10,Standard Class,Consumer,East,New York,Technology,Machines,6,0.0,2761.95,182.6
ORD-105551,2025-10-17,2025-10-24,Standard Class,Consumer,West,Nevada,Office Supplies,Labels,6,0.4,28.02,-2.26
ORD-105552,2024-11-03,2024-11-09,Standard Class,Home Office,East,New York,Office Supplies,Storage,9,0.15,387.2,8.13
ORD-105553,2025-04-23,2025-04-27,Second Class,Home Office,South,Alabama,Technology,Copiers,1,0.0,987.63,139.3
ORD-105554,2025-08-09,2025-08-16,Standard Class,Corporate,Central,Minnesota,Office Supplies,Art,8,0.0,126.41,31.24
ORD-105555,2024-05-17,2024-05-25,Standard Class,Corporate,South,Florida,Office Supplies,Binders,8,0.4,136.87,-11.87
ORD-105556,2023-11-23,2023-11-29,Standard Class,Consumer,East,Massachusetts,Office Supplies,Paper,1,0.0,9.63,3.06
ORD-105557,2024-11-26,2024-12-02,Standard Class,Consumer,Central,Minnesota,Furniture,Furnishings,10,0.0,242.76,40.8
ORD-105558,2024-08-07,2024-08-11,Second Class,Consumer,West,Nevada,Office Supplies,Paper,1,0.2,5.16,0.83
ORD-105559,2024-07-25,2024-08-02,Standard Class,Consumer,Central,Michigan,Office Supplies,Storage,5,0.1,182.6,23.49
ORD-105560,2025-04-02,2025-04-08,Standard Class,Home Office,East,Pennsylvania,Furniture,Bookcases,3,0.2,620.12,-99.58
ORD-105561,2024-06-17,2024-06-21,First Class,Home Office,East,Pennsylvania,Technology,Machines,6,0.1,3797.46,-64.15
ORD-105562,2025-07-23,2025-07-30,Standard Class,Corporate,East,Virginia,Office Supplies,Fasteners,9,0.0,63.9,16.76
ORD-105563,2025-03-17,2025-03-23,Standard Class,Consumer,West,Washington,Office Supplies,Fasteners,9,0.0,66.21,10.17
ORD-105564,2025-06-20,2025-06-26,Second Class,Corporate,Central,Minnesota,Technology,Copiers,10,0.1,5330.73,-200.05
ORD-105565,2023-05-08,2023-05-15,Standard Class,Consumer,Central,Michigan,Office Supplies,Binders,3,0.0,51.96,16.33
ORD-105566,2024-10-11,2024-10-19,Standard Class,Home Office,South,North Carolina,Office Supplies,Art,9,0.15,99.67,9.17
ORD-105567,2024-10-15,2024-10-19,First Class,Consumer,East,Massachusetts,Technology,Phones,5,0.0,1965.06,266.61
ORD-105568,2023-11-11,2023-11-19,Standard Class,Consumer,West,Arizona,Technology,Copiers,3,0.3,2995.99,-471.12
ORD-105569,2025-07-06,2025-07-10,First Class,Consumer,East,Pennsylvania,Technology,Accessories,2,0.0,78.81,17.03
ORD-105570,2024-12-06,2024-12-14,Standard Class,Consumer,East,New Jersey,Office Supplies,Storage,5,0.0,368.81,77.57
ORD-105571,2025-09-29,2025-10-07,Standard Class,Home Office,South,Tennessee,Office Supplies,Paper,7,0.1,78.66,21.59
ORD-105572,2023-11-06,2023-11-12,Standard Class,Consumer,West,Oregon,Technology,Copiers,8,0.1,6618.01,81.26
ORD-105573,2025-10-22,2025-10-22,Same Day,Consumer,East,Virginia,Office Supplies,Art,2,0.1,30.54,3.95
ORD-105574,2025-06-10,2025-06-18,Standard Class,Consumer,West,Arizona,Office Supplies,Fasteners,10,0.0,42.3,6.86
ORD-105575,2025-12-15,2025-12-22,Standard Class,Corporate,East,Virginia,Technology,Phones,9,0.0,4020.76,653.52
ORD-105576,2024-02-25,2024-03-04,Standard Class,Home Office,East,Virginia,Technology,Phones,2,0.1,642.27,2.12
ORD-105577,2024-12-14,2024-12-20,Standard Class,Corporate,East,Pennsylvania,Office Supplies,Fasteners,1,0.15,5.33,0.65
ORD-105578,2024-02-24,2024-03-02,Standard Class,Consumer,Central,Texas,Office Supplies,Storage,4,0.0,123.06,19.16
ORD-105579,2025-07-05,2025-07-13,Standard Class,Consumer,Central,Michigan,Technology,Machines,7,0.4,3000.57,-972.57
ORD-105580,2024-11-20,2024-11-25,Second Class,Corporate,Central,Michigan,Technology,Accessories,10,0.3,490.79,-13.52
ORD-105581,2023-11-17,2023-11-23,Standard Class,Corporate,West,Washington,Furniture,Furnishings,1,0.3,40.73,-4.94
ORD-105582,2024-11-12,2024-11-18,Standard Class,Corporate,West,Oregon,Office Supplies,Art,4,0.2,61.23,1.9
ORD-105583,2024-12-27,2024-12-29,First Class,Home Office,West,Nevada,Office Supplies,Labels,10,0.0,56.77,14.65
ORD-105584,2023-07-01,2023-07-07,Second Class,Consumer,Central,Michigan,Furniture,Bookcases,6,0.0,1192.76,32.42
ORD-105585,2024-03-08,2024-03-12,Second Class,Corporate,Central,Texas,Office Supplies,Art,6,0.1,55.26,13.71
ORD-105586,2024-06-26,2024-06-28,First Class,Corporate,South,Georgia,Office Supplies,Fasteners,4,0.2,15.48,0.56
ORD-105587,2025-01-27,2025-02-02,Second Class,Consumer,East,New Jersey,Technology,Accessories,2,0.15,94.86,12.56
ORD-105588,2025-08-06,2025-08-14,Standard Class,Corporate,East,New York,Office Supplies,Art,6,0.15,85.1,8.67
ORD-105589,2024-08-16,2024-08-19,First Class,Home Office,Central,Michigan,Technology,Copiers,10,0.1,6843.08,464.19
ORD-105590,2025-07-26,2025-08-02,Standard Class,Consumer,West,Oregon,Office Supplies,Paper,1,0.0,8.24,2.07
ORD-105591,2025-06-27,2025-07-03,Second Class,Corporate,Central,Illinois,Office Supplies,Paper,10,0.0,70.25,24.22
ORD-105592,2024-01-17,2024-01-24,Standard Class,Corporate,South,Florida,Technology,Accessories,4,0.0,184.72,48.88
ORD-105593,2025-02-28,2025-03-08,Standard Class,Consumer,West,California,Office Supplies,Binders,10,0.0,188.85,43.64
ORD-105594,2025-10-22,2025-10-28,Second Class,Corporate,West,Nevada,Office Supplies,Fasteners,8,0.0,30.66,7.93
ORD-105595,2025-03-06,2025-03-13,Standard Class,Consumer,East,Pennsylvania,Furniture,Furnishings,6,0.0,170.41,34.23
ORD-105596,2025-08-21,2025-08-24,First Class,Home Office,Central,Minnesota,Office Supplies,Storage,6,0.2,241.47,-21.4
ORD-105597,2024-05-04,2024-05-11,Standard Class,Corporate,Central,Ohio,Office Supplies,Binders,10,0.15,171.33,22.47
ORD-105598,2025-01-26,2025-01-28,First Class,Home Office,Central,Illinois,Office Supplies,Paper,9,0.1,91.0,22.8
ORD-105599,2023-08-10,2023-08-18,Standard Class,Corporate,West,Nevada,Office Supplies,Art,2,0.1,15.79,3.18
ORD-105600,2023-10-03,2023-10-06,First Class,Consumer,South,North Carolina,Office Supplies,Labels,1,0.15,5.75,0.93
ORD-105601,2025-10-19,2025-10-27,Standard Class,Corporate,East,Pennsylvania,Technology,Machines,7,0.1,3299.49,-341.77
ORD-105602,2023-10-02,2023-10-05,First Class,Home Office,East,Pennsylvania,Office Supplies,Storage,7,0.0,208.71,31.26
ORD-105603,2024-11-08,2024-11-15,Standard Class,Home Office,East,Massachusetts,Furniture,Bookcases,8,0.2,821.44,-163.76
ORD-105604,2023-07-28,2023-07-31,First Class,Corporate,West,California,Office Supplies,Storage,10,0.2,403.23,-20.55
ORD-105605,2023-07-11,2023-07-18,Standard Class,Consumer,East,New Jersey,Furniture,Bookcases,5,0.2,1053.26,-216.01
ORD-105606,2025-07-09,2025-07-12,First Class,Consumer,West,California,Office Supplies,Storage,4,0.0,225.61,32.33
ORD-105607,2025-08-08,2025-08-10,First Class,Consumer,East,Massachusetts,Technology,Copiers,2,0.0,2754.16,460.81
ORD-105608,2025-06-30,2025-07-01,Same Day,Consumer,West,Arizona,Office Supplies,Paper,4,0.0,26.29,7.69
ORD-105609,2025-02-28,2025-03-03,First Class,Consumer,East,New Jersey,Furniture,Tables,10,0.2,2425.16,-381.24
ORD-105610,2025-06-20,2025-06-28,Standard Class,Consumer,Central,Illinois,Office Supplies,Art,3,0.0,46.7,9.42
ORD-105611,2024-11-04,2024-11-11,Standard Class,Corporate,East,New Jersey,Office Supplies,Binders,5,0.0,106.76,28.71
ORD-105612,2024-10-27,2024-10-31,Second Class,Corporate,East,New York,Office Supplies,Storage,7,0.15,475.44,-15.05
ORD-105613,2025-01-01,2025-01-09,Standard Class,Consumer,East,Virginia,Office Supplies,Labels,4,0.2,19.73,2.99
ORD-105614,2025-04-10,2025-04-17,Standard Class,Consumer,West,California,Office Supplies,Storage,3,0.0,153.84,18.02
ORD-105615,2024-02-13,2024-02-20,Standard Class,Corporate,Central,Minnesota,Office Supplies,Binders,2,0.0,45.5,12.58
ORD-105616,2024-08-03,2024-08-11,Standard Class,Consumer,East,Virginia,Technology,Accessories,4,0.4,214.83,-10.81
ORD-105617,2024-07-01,2024-07-08,Standard Class,Home Office,West,Washington,Furniture,Furnishings,2,0.0,77.16,13.59
ORD-105618,2024-08-03,2024-08-10,Standard Class,Consumer,Central,Ohio,Technology,Machines,5,0.1,1799.33,-36.18
ORD-105619,2025-01-08,2025-01-12,First Class,Home Office,East,New Jersey,Office Supplies,Art,4,0.0,42.69,10.52
ORD-105620,2024-06-15,2024-06-21,Standard Class,Corporate,South,Georgia,Office Supplies,Fasteners,4,0.4,22.79,-3.14
ORD-105621,2025-04-08,2025-04-16,Standard Class,Corporate,East,New Jersey,Furniture,Furnishings,7,0.0,305.22,53.19
ORD-105622,2024-05-22,2024-05-30,Standard Class,Home Office,West,California,Furniture,Bookcases,6,0.2,1142.3,-219.0
ORD-105623,2023-11-17,2023-11-19,Same Day,Corporate,South,Georgia,Technology,Machines,4,0.15,2023.51,-146.98
ORD-105624,2025-07-04,2025-07-10,Standard Class,Consumer,East,New York,Furniture,Bookcases,8,0.0,1803.92,124.83
ORD-105625,2025-05-14,2025-05-21,Standard Class,Consumer,East,Pennsylvania,Office Supplies,Labels,3,0.0,21.88,6.82
ORD-105626,2024-12-21,2024-12-25,First Class,Corporate,West,Nevada,Technology,Copiers,10,0.1,9284.09,270.37
ORD-105627,2023-04-18,2023-04-24,Standard Class,Home Office,West,Washington,Office Supplies,Fasteners,10,0.2,56.02,1.92
ORD-105628,2023-07-15,2023-07-22,Standard Class,Consumer,South,Florida,Technology,Copiers,7,0.0,6021.85,765.63
ORD-105629,2024-12-25,2024-12-28,First Class,Home Office,East,Pennsylvania,Office Supplies,Storage,4,0.15,200.36,18.18
ORD-105630,2025-04-06,2025-04-13,Standard Class,Corporate,East,Pennsylvania,Office Supplies,Labels,3,0.0,18.6,6.02
ORD-105631,2025-03-23,2025-03-27,Second Class,Consumer,South,Florida,Office Supplies,Binders,9,0.15,171.85,18.94
ORD-105632,2024-10-21,2024-10-27,Standard Class,Consumer,East,Virginia,Furniture,Furnishings,2,0.15,100.27,5.4
ORD-105633,2025-09-13,2025-09-20,Standard Class,Corporate,East,Massachusetts,Furniture,Tables,9,0.0,2122.52,-81.0
ORD-105634,2024-10-20,2024-10-26,Standard Class,Home Office,Central,Michigan,Technology,Copiers,10,0.3,6600.65,-992.29
ORD-105635,2024-07-28,2024-08-05,Standard Class,Consumer,West,Oregon,Technology,Machines,1,0.0,331.94,7.97
ORD-105636,2025-03-15,2025-03-19,Second Class,Corporate,South,Alabama,Furniture,Chairs,3,0.1,281.32,1.83
ORD-105637,2025-03-21,2025-03-23,Same Day,Corporate,East,New York,Office Supplies,Art,8,0.0,87.06,24.29
ORD-105638,2025-06-24,2025-06-30,Standard Class,Consumer,East,Massachusetts,Technology,Machines,5,0.15,1882.7,-126.1
ORD-105639,2025-04-11,2025-04-17,Second Class,Home Office,South,Tennessee,Office Supplies,Labels,6,0.0,42.6,10.16
ORD-105640,2024-09-18,2024-09-26,Standard Class,Corporate,West,Washington,Technology,Copiers,3,0.0,2418.22,331.68
ORD-105641,2024-11-15,2024-11-20,Second Class,Home Office,Central,Texas,Office Supplies,Binders,3,0.0,57.47,16.55
ORD-105642,2024-04-18,2024-04-18,Same Day,Consumer,Central,Michigan,Furniture,Furnishings,10,0.0,154.53,35.55
ORD-105643,2025-03-11,2025-03-17,Standard Class,Home Office,East,New Jersey,Office Supplies,Fasteners,2,0.3,11.91,-1.05
ORD-105644,2023-07-16,2023-07-22,Standard Class,Corporate,Central,Michigan,Office Supplies,Binders,3,0.0,58.55,19.39
ORD-105645,2024-09-11,2024-09-12,Same Day,Corporate,South,North Carolina,Office Supplies,Paper,1,0.4,5.5,-0.36
ORD-105646,2025-02-01,2025-02-07,Standard Class,Corporate,South,Georgia,Furniture,Bookcases,5,0.0,1172.15,44.77
ORD-105647,2025-07-30,2025-08-06,Standard Class,Consumer,West,Washington,Office Supplies,Labels,7,0.3,24.74,1.45
ORD-105648,2024-05-28,2024-06-04,Standard Class,Corporate,West,Arizona,Office Supplies,Storage,8,0.2,406.0,-15.76
ORD-105649,2025-08-02,2025-08-04,First Class,Consumer,East,New York,Technology,Copiers,9,0.2,9720.9,-688.11
ORD-105650,2024-07-20,2024-07-27,Standard Class,Corporate,West,Arizona,Office Supplies,Fasteners,8,0.2,29.69,0.47
ORD-105651,2023-12-30,2023-12-30,Same Day,Corporate,West,Oregon,Office Supplies,Storage,9,0.0,408.03,63.36
